sample	r_nnls	r_simplex	l1	l2
Hazara6	0.000027083583538609	0.000103120997664867	0.000180265562552695	0.000107285676740625
Hazara7	0.00000842821474905022	0.0000282487390003066	0.00116748438841481	0.000689315717270371
Hazara8	0.00000778334044324159	0.0000569167933410152	0.000688985214611477	0.000335950131844547
Hazara9	0.0000567180225969831	0.000144633947370036	0.000461193261835184	0.000250339184307764
Hazara10	0.0000225913015789553	0.000106945302209834	0.000322852324015258	0.00020002736961093
Hazara12	0.0000209996751684338	0.000101270279632203	0.00140610077638681	0.000827636014710013
Hazara14	0.0000704910291828951	0.000200228657168472	0.00164444307990445	0.000874297043617879
Hazara16	0.0000081038545676299	0.0000556236737677984	0.000414186662833677	0.000183473240720748
Hazara17	0.0000455318419710908	0.000155324217351858	0.000221083437919004	0.000122253962846711
Hazara18	0.0000256073360937383	0.000114219917712423	0.000114782820123123	0.0000603688984528702
Hazara19	0.0000447639179423657	0.000159218771095031	0.000291257808229552	0.000140149801088077
Hazara20	0.0000421182663105785	0.000147364444379447	0.000296958761901216	0.000139122643295677
Hazara21	0.000160718614621523	0.0000461335836300341	0.0000259217136859835	0.0000160408308426945
Hazara22	0.0005695549678838	0.000918971409162577	0.000221692969734753	0.000124590168779958
Hezhen1	0.0000266256219771491	0.00000641465430017275	0.00013237437783756	0.0000836417787565453
Hezhen2	0.0000141126809697247	0.0000534639956100078	0.0014147508772681	0.000659148686367899
Hezhen3	0.000717875537096621	0.000955556708573621	0.000769234611751442	0.000425727802968476
Hezhen4	0.00000973442704999403	0.000018270804560876	0.000176392898762185	0.000105725141455255
Hezhen5	0.0000374809075314786	0.000105361066303995	0.000131300113173925	0.0000703259431259231
Hezhen6	0.0000404269084315531	0.00011064137904003	0.00209225874545171	0.000975603565449521
Hezhen7	0.0000117625985818648	0.0000168608607872388	0.0000645830369281619	0.0000449201714694286
Hezhen8	0.0000190857818975904	0.0000688144013969561	0.000386294135451005	0.000177649189311284
Hezhen9	0.0000112371400443612	0.0000242410708713771	0.000366018870025833	0.000207007183224661
IBS1	0.0000283254033386818	0.0000274073130270379	0.00122691041393199	0.000790903201598124
IBS2	0.000018804873319051	0.000100469726463862	0.00148903006357804	0.00102523869801373
IBS4	0.0000450012823084491	0.0000167280189983936	0.000809797892974286	0.000572613581512696
IBS5	0.000534025059665143	0.000952599102998003	0.00142957594809501	0.000949378156167582
IBS7	0.0000576541270276239	0.0000662373309119106	0.00248122248475986	0.0016901442745062
IBS8	0.0000853049813759528	0.0000468010448320735	0.00169595774465933	0.00119922322185446
IBS10	0.000105876225814955	0.000325803753241056	0.00151256765226854	0.000982423357511525
IBS11	0.000194457277867611	0.000052654142080789	0.00237642741951502	0.00151871475378782
IBS13	0.0000945924284891648	0.000271672580866032	0.000171695380140433	0.000121406967595702
IBS14	0.000819209056824994	0.00133078176868198	0.000165898037191102	0.000117307627083366
IBS16	0.000246063559497761	0.000552438714712961	0	0
IBS17	0.000230011333595264	0.00052634826523184	0	0
IBS19	0.000263052279492462	0.000576487187735421	0.0000278201289337122	0.000019671801822512
IBS20	0.000135794556300299	0.000351553739327763	0	0
IBS22	0.00169251469992337	0.00237701533998892	0.000560621739029526	0.000396419433348373
IBS23	0.00041989100130282	0.000810244744250102	0	0
IBS25	0.0000422282190881829	0.0000356325195907423	0.00103558673077722	0.000663275517872461
IBS26	0.00014650260613863	0.000398377530406496	0.0012226434414119	0.000765213961651157
IBS28	0.000478381023646872	0.00087094768560188	0.000965904675341897	0.000604537786348201
IBS29	0.0000652225713631291	0.000216073438177426	0.000248237426627114	0.00017553036771233
IBS31	0.000218352014721226	0.0000515380813295221	0.00102670904165092	0.000725992925656908
IBS32	0.0000290031996664307	0.000139443003366379	0.00166822468171418	0.00112376311024229
IBS34	0.000100981110537038	0.0000153562394656887	0	0
IBS35	0.0000486447484309721	0.0000261071315231905	0	0
IBS38	0.0000144636774224836	0.000081962855724994	0.000082478152104153	0.0000436019543764104
IBS39	0.000172084949756848	0.0000341838435253487	0.00105799727290354	0.00066856712873134
IBS41	0.0000483364550358877	0.000193174893797496	0.000691928483559801	0.00048926732282126
IBS42	0.0000283624519969139	0.0000564509377750237	0	0
IBS43	0.0000181551858472799	0.000068473059676317	0.00127312275938686	0.000900233736445378
IBS44	0.00074627369020926	0.00122671974569212	0.00000942683467193214	0.00000591567254245504
IBS46	0.0000528747673243701	0.0000301400035017657	0.0000360724626954356	0.0000255070829860413
IBS48	0.000503950570961129	0.000884491128312846	0.00156246051593758	0.000998784785602363
IBS49	0.000050734444530737	0.00019530859586591	0.00170352566405158	0.00120457454897619
IBS51	0.000476370084380873	0.000192353553200959	0.00038772523493894	0.000274163142862472
IBS53	0.000032739005660195	0.0000581001092436186	0.00044588316246072	0.000315287007792878
IBS54	0.0000109657031781623	0.000101012749917145	0.000177089357164963	0.000109337487145935
IBS55	0.0000223854175669161	0.0000659340883013801	0.00169329856411729	0.00119734289726078
IBS56	0.0000295318712593365	0.000154242548567697	0.00105771586045396	0.000739247031044244
IBS59	0.000229028496963449	0.00052225006896925	0.00137023656035868	0.000901405762763123
IBS60	0.000693561223631785	0.00116010998771106	0.000765688384290045	0.000482655567200697
IBS61	0.0000112471113410233	0.000103922911241548	0.00112273321231871	0.000793892267893917
IBS62	0.000149162166169337	0.000388073770937762	0.0019608297726715	0.00127939435247536
IBS64	0.0000259285131826232	0.000135915459581657	0.00132002399229551	0.000889847348271763
IBS66	0.0000325053836574945	0.000144583577957021	0.000834809592531623	0.000543485076346641
IBS67	0.000135819325996551	0.000377306397768508	0.000803001998618602	0.000567808158529564
IBS68	0.0000725033749512202	0.0000197998685584447	0.000905876861034407	0.000640551671357413
IBS71	0.000275860406066701	0.0000785366274161539	0.000681416093133589	0.000419872316942753
IBS72	0.000120984717709561	0.0000280587505266845	0.0016400641783674	0.00101718415987129
IBS73	0.000044537143159849	0.0000287098592559371	0.00138125225999978	0.000902524838572356
IBS75	0.000029691486896695	0.0000243524571523425	0	0
IBS76	0.0000693787112875315	0.0000504244276190233	0	0
IBS78	0.000047619928735518	0.0000445339468617474	0.00191105785123295	0.00135132196584661
IBS79	0.000512897031716073	0.000933346735009397	0.000114835881859367	0.0000812012307862959
IBS81	0.0000659352775348403	0.0000404154850463857	0.00119114096942854	0.000842263856832038
IBS82	0.000225930798808551	0.000518102632956417	0.000121570787837526	0.0000859635284741055
IBS83	0.000057313272022785	0.0000577277075857532	0	0
IBS85	0.0000206170779791021	0.000133713192598667	0.00143880135567864	0.00101738619538076
IBS87	0.0000250718141868464	0.000123020817973046	0	0
IBS88	0.000175131640340756	0.0000373050247099441	0.000729845442657757	0.000516078661721398
IBS89	0.0000237572470335585	0.000149543947924463	0.0000358747518466093	0.000025367280304122
IBS91	0.0000400500340440099	0.000030237748804334	0.000867284456207332	0.000592940287168889
IBS92	0.0000155169412460253	0.0000610327847590046	0.00115297122724437	0.000747883545499264
IBS94	0.000160101171087394	0.0000427982307794583	0.00220892802526973	0.00141602887577725
IBS96	0.0000686324463774578	0.0000326502408378461	0.00115924149080253	0.000819707519179271
IBS97	0.000278306262032555	0.000581540222412638	0.000822887472954922	0.000581869312279887
IBS99	0.000525030070284232	0.000951883731532987	0.0000374127802441077	0.0000264548306136507
IBS101	0.000279230649232347	0.0000911171670219853	0.000711310808714505	0.000502972696373313
IBS102	0.0000524880811477116	0.000220201483132106	0.00118622777086646	0.000776536195224675
IBS104	0.0000753717663910705	0.00000553985533524015	0.000189531197152192	0.000118528330471686
IBS105	0.0000179339953017578	0.0000868986116936351	0.000646626595228511	0.000412730203062502
IBS106	0.000149257388875995	0.0000342358883099747	0.002190921169153	0.00139109783116974
IBS107	0.000549107764169107	0.000255587035720053	0	0
IBS109	0.0000478173186303576	0.0000379961573681921	0	0
IBS110	0.0000600476428812083	0.0000133116143557137	0.000810773499219788	0.000573303439304658
IBS113	0.000118829194649785	0.000345998673485534	0.000153157062364552	0.000100610525961988
IBS114	0.000059410925228143	0.0001603253261975	0.000792615278532274	0.000505594135500851
IBS115	0.0000521873492120063	0.0000695748495267055	0	0
IBS116	0.0000227179867088459	0.000109681708922796	0	0
IBS119	0.0000168083165506901	0.0000455901015663163	0.000868301165325221	0.000613981642113645
IBS120	0.000050734750353467	0.000208023380524556	0.000674760900624297	0.000413253418356131
IBS121	0.000191424090604029	0.0000601665969059081	0.00187404309802518	0.00132514858284945
IBS122	0.000333303453313728	0.000676743533903583	0.00119800095647771	0.000785716978730917
IBS124	0.0000256814561588835	0.000146133369002408	0.000216493166414283	0.000153083786052087
IBS125	0.0000852317841202186	0.000279433788090368	0	0
IBS127	0.0000157229805803612	0.000103487035585586	0.000132042927061742	0.0000933684491330786
IBS129	0.0000518259996821517	0.000207689428820723	0.000109017994555052	0.0000770873632212356
IBS130	0.000048421391286953	0.0000210022612498483	0.000449774362882684	0.000318038501998205
IBS131	0.000100884010065596	0.000302121970291118	0.00165217630671683	0.00116826507019522
IBS133	0.0000688073490914135	0.000233066688403349	0	0
IBS135	0.000026726961987241	0.000156328067518985	0.00167117793948189	0.00105252258891563
IBS137	0.000219130983374932	0.0000731710357771938	0.00252736100100679	0.00178711410231832
IBS138	0.000027800822724818	0.0000423320094179615	0.000342798872928533	0.000242395407630872
IBS139	0.0000157411146766743	0.000122887621960874	0	0
IBS140	0.000100632487247961	0.000312031107541441	0.000516634522103654	0.000365315773974565
IBS144	0.000017409084469204	0.0000396862676244636	0	0
IBS145	0.0000630895681751775	0.000239587274842348	0.0000977891457729241	0.0000564934683303986
IBS146	0.0000148805153434299	0.0000443058922719401	0.000728569838155812	0.000478654084867978
IBS148	0.0000291087997691707	0.000162492359150861	0.00099433647238872	0.000678475176329191
IBS149	0.0000193300923684508	0.0000470136841986609	0.00117376054116927	0.000829974038149984
IBS152	0.0000117747432259296	0.0000673999210272511	0.000999802498796861	0.000706967126746515
IBS153	0.0000363914517110926	0.0000555155646240234	0.00106928106006502	0.000756095888566319
IBS154	0.0000325050561689381	0.0000523263867241904	0.00187854763849443	0.00121698653104442
IBS155	0.0000631815643645682	0.0000373471108943957	0.0022047273658144	0.00155897767103491
IBS157	0.000121517212552529	0.000353736446704186	0.000755823500902921	0.000476007216303267
IBS158	0.000018097468627344	0.000040436873205139	0.000377268099323365	0.000232759771801277
IBS160	0.0000277299351377414	0.000130344968917707	0.000947536065618615	0.000604514216677542
IBS161	0.00010724741032108	0.0000108657886953995	0.000186821605320008	0.000115815377898552
ITU1	0.0000233422482493684	0.000116028848730273	0.000889523392893781	0.000502891547826083
ITU2	0.0000230365424452557	0.000013151510904712	0.0000823109926483823	0.0000582026610678672
ITU4	0.0000741457738018176	0.00000828705206020622	0.0000926425671280984	0.0000655081874428083
ITU5	0.000218591286676181	0.0000922445745008408	0.00129336223875212	0.00091454520955224
ITU6	0.000400064175738019	0.000209858214075523	0.00169729615198899	0.00120016961875325
ITU8	0.000331994089615972	0.000162777811901911	0.00125354775289063	0.000886392116610125
ITU10	0.00039894506131105	0.000205352736955443	0.00161486904843668	0.00114188485487784
ITU13	0.0000368730459299741	0.000016392831428185	0.000522667342196994	0.000369581621972244
ITU14	0.0000375627866968617	0.0000150728181369253	0	0
ITU15	0.000962614802306742	0.000641915765430034	0.00244753417662913	0.00173066801348029
ITU16	0.0000382767852830319	0.0000158690367156163	0	0
ITU18	0.0000373395907967299	0.0000267667678915335	0.000707709693164207	0.000500426323147862
ITU19	0.000445638021355423	0.000228817727255447	0.00103831132883986	0.000734196981605479
ITU20	0.000211157822359531	0.0000831922946468969	0.00108995662744715	0.000770715722467101
ITU21	0.000280177484755799	0.000151547479649803	0.00188444338405029	0.00133250269562409
ITU22	0.000317507915272386	0.000164059548371292	0.00178518060069305	0.00126231330839273
ITU23	0.0000111632324486585	0.0000466255745928333	0.000314692211571649	0.000201001849180229
ITU24	0.000065278365410544	0.0000112973503309827	0.000420247339221549	0.00029715974333916
ITU25	0.0000870510503217657	0.000015111257239398	0.0000123247391665936	0.00000871490664105375
ITU26	0.0000925259569848875	0.0000152487549412991	0.000208206105521136	0.000147223949098437
ITU27	0.000140377309427013	0.000035545331389934	0.000184678149929847	0.000130587172152381
ITU28	0.0000156592174145547	0.0000788194073219208	0.00000239035995360133	0.00000169023973266826
ITU29	0.0000450683865464472	0.0000285785499647534	0.000561718508298115	0.000397194966335589
ITU30	0.0000515798321777741	0.000013052110751254	0	0
ITU32	0.000145616046426179	0.00010009628793515	0.00168169496693098	0.00118913791500418
ITU33	0.000267472029104224	0.000127664863235874	0.00158831304678088	0.00112310692602583
ITU34	0.000379941870127551	0.000201300873092483	0.00191462709372787	0.00135384580141847
ITU35	0.000283101977784391	0.000125745486811012	0.00111693035528314	0.000789789028333807
ITU36	0.00000956281508457284	0.0000225774702641437	0.0000399109321763706	0.000028221290785388
ITU37	0.0000285337943600779	0.00006997513643903	0.000865602475857661	0.000531762621428451
ITU38	0.0000825259331788346	0.0000288360886985138	0	0
ITU39	0.0000133779640209541	0.0000476795194270058	0.0000143887196210873	0.0000101743612166627
ITU40	0.000250255498435189	0.000146615117845888	0.0019643051491266	0.00138897349126707
ITU41	0.0000135961890219919	0.0000592364222948686	0	0
ITU42	0.0000229746937295325	0.0000720256835254948	0.000422629195683699	0.00029884397019536
ITU43	0.0000127991970127011	0.0000307450742579004	0.0000172860890731274	0.0000122231108038031
ITU44	0.0000606648633910668	0.0000121092112327752	0.000580999472552336	0.000410828666907564
ITU45	0.000485407384365548	0.000269862158881616	0.00166729396612508	0.00117895486967846
ITU46	0.0000594224170221064	0.000182420913937161	0.000402879418038932	0.000246839893591138
ITU47	0.0000164899584108617	0.0000321324004027467	0.000472787217101215	0.000291182257821137
ITU48	0.0000427059572107274	0.0000184781084619859	0.000620103779080028	0.000438479587226893
ITU49	0.000061112112599681	0.0000160548067524334	0.000640583365862864	0.000452960841916935
ITU50	0.00000988818164479478	0.0000490991289841941	0.000152497733091324	0.0000947247094872761
ITU51	0.0000946546914552807	0.0000313138766894296	0.000900800868159912	0.000636962402374603
ITU52	0.0000101998144434901	0.0000192130395760607	0.000111093593287924	0.0000557533686290202
ITU53	0.0000284344164112371	0.00000602749791951835	0.000879450814821634	0.000539830627177627
ITU56	0.000178146646243732	0.000056822712436958	0	0
ITU57	0.000109090223988888	0.0000277210347546177	0.000631078964888995	0.000446240215537196
ITU58	0.000213463202314347	0.0000874491145537382	0.00123444169091134	0.0008728820906228
ITU59	0.000143349599748819	0.0000453611935022311	0.000830436206842575	0.000587207073201219
ITU60	0.00000871466800873112	0.0000310452170889463	0.0000407703362979538	0.0000288289812675391
ITU61	0.000107932886413556	0.0000207394862690078	0.000279730325130519	0.000197799209803307
ITU62	0.0000166831777820946	0.0000560184645470038	0.000394097152585881	0.000278668769039786
ITU63	0.000020979515706596	0.0000119266207356327	0	0
ITU65	0.0000124720171107228	0.0000392262728809375	0.0000337153174651324	0.0000238403296094524
ITU66	0.0000289546006403149	0.0000212179421270869	0.000492306942371222	0.000348113577375906
ITU67	0.0000460609014611485	0.0000274633304957115	0.000185420204094441	0.000131111883684173
ITU68	0.000857953438940634	0.00056269684874922	0.00246451956457758	0.00174267849647972
ITU69	0.000200783414271764	0.0000842403893713082	0.00124031819432716	0.000877037406037786
ITU70	0.00000866814370048631	0.000051283434277498	0.000162883878090915	0.000115176294744049
ITU71	0.0000227788757412977	0.0000378715092640279	0.000567227915545671	0.000401090705560654
ITU72	0.000065182587302919	0.000041894260347935	0.000901454068156393	0.000637424284521586
ITU73	0.000123483579095626	0.0000323381964515769	0.000398071798878026	0.00028147926838578
ITU74	0.000171163879925093	0.0000763934634515097	0.0014074767120332	0.000995236327440822
ITU75	0.0000447832809615722	0.0000167936588672547	0.000507030061299938	0.000358524394610617
ITU76	0.0000151045674658421	0.0000250310319266034	0.000302153732551626	0.000213654953248082
ITU77	0.00000701279304067574	0.0000328875234494444	0.0000264612137853663	0.0000187109037060595
ITU78	0.000124103933010509	0.000037339876009382	0.000961207115298512	0.000679676069352338
ITU79	0.000308684969796605	0.000152593761144074	0.00170223824896662	0.00120366420903941
ITU81	0.000225580377514936	0.000128898923002413	0.00191465649669965	0.0013538665924592
ITU82	0.000591616101385993	0.000354345146779562	0.00215622537965791	0.00152468158772265
ITU85	0.000234454474756249	0.000141323614255938	0.00199780619058473	0.00141266230485893
ITU87	0.000214752720112953	0.00008803745603539	0.00130789021606943	0.000924818040830229
ITU89	0.0000316502626435356	0.000012260705521524	0.00021540623146341	0.000152315206977616
ITU90	0.0000176194396568814	0.0000490250200312958	0.00199585510772706	0.00122723126730139
ITU91	0.000582532120087626	0.000340729770243369	0.00183379618401974	0.00129668971703437
ITU92	0.000268862144039715	0.000121489712106258	0.00130280391599885	0.000921221483559177
ITU93	0.000217929308121298	0.000133415713130316	0.00197028011184343	0.00139319842792148
ITU94	0.0000779556474513183	0.0000196306179054335	0.000749518568463038	0.000529989662385448
ITU95	0.0000315226536653178	0.0000136897507718668	0.000192926330401813	0.000136419516496558
ITU96	0.0000767021598559681	0.000217997083934364	0.000302124429779276	0.000187535985501426
ITU97	0.0000343575453715941	0.000130405367598433	0.000318051976255077	0.000197079595881069
ITU98	0.0000388910953384671	0.000011578146715846	0.000315614423047955	0.000223173098777489
ITU99	0.0000627302171996305	0.0000124115276487669	0.000450686027265342	0.000318683146065348
ITU100	0.000376283284959206	0.000195060789963205	0.00166859816540471	0.0011798770778331
ITU101	0.000103707400305077	0.0000273801793498183	0.000676854626924177	0.000478608496575576
ITU102	0.0000211972418020442	0.0000310495991811161	0.000456750637604881	0.000322971473161691
ITU103	0.0000295813535538321	0.0000144666673777037	0.0000578647683135683	0.0000409165700663126
ITU104	0.0000554014953709682	0.000012867735185231	0.0000123771963757568	0.00000875199948937523
ITU105	0.0000560882064774415	0.0000201544049095483	0.000747623592255824	0.000528649711859139
ITU106	0.0000454466892260609	0.0000196478907376738	0.0000844462174945087	0.0000597124930359212
ITU107	0.0000843821259854812	0.0000173020875074915	0.000562136014942101	0.000397490188114742
ITU108	0.000122913368298159	0.0000318213026498742	0	0
ITU109	0.0000734379076123449	0.0000258985117723758	0.000443341292988229	0.000313489634651989
ITU110	0.0000632409368818595	0.00018239384514795	0.000634657746084667	0.000393563996907411
ITU111	0.0000708435417203652	0.00000794519368085419	0.000325644981154186	0.00023026577443349
ITU113	0.0000327113340551531	0.0000131316904182464	0.000327541195688022	0.00023160660058895
ITU114	0.0000715475244701355	0.0000363976125668633	0.00095298234516792	0.000673860278619295
ITU115	0.0000362530995368142	0.000118051130458545	0.0000798790908442103	0.0000552104230614078
ITU116	0.000091053022747378	0.0000165052271826968	0.000263393191550616	0.000186247111863808
ITU117	0.0000126550167285359	0.0000431749557094586	0.000238356671667168	0.00016854361887691
ITU118	0.000525974533888831	0.000285243235685127	0.00121441774825816	0.000858723024986642
Japanese1	0.000026710851458164	0.0000741028599099559	0.000146563350956162	0.000103635939334526
Japanese2	0.000019150322106202	0.0000254602581113954	0	0
Japanese3	0.0000113451097963952	0.0000472473464018328	0.0000210837729167149	0.0000128444702683523
Japanese4	0.000142339608323565	0.000256250683836493	0.000268220908447168	0.000185485540531123
Japanese5	0.0000105406557762681	0.0000180340665345971	0.000119329486208377	0.0000753893646440438
Japanese6	0.000042907927597329	0.0000123976326016244	0.000233157781173044	0.000145659435119957
Japanese7	0.00000979452835705905	0.0000226701116535982	0.00010479732295458	0.0000741028977113798
Japanese8	0.0000119435567377612	0.0000116142076355528	0.000177938486500372	0.000111077766977013
Japanese9	0.0000460056076476401	0.000117131102084715	0.0000224927622644311	0.0000141025392281398
Japanese10	0.00000811850409266346	0.0000321187432375853	0.0000276108443142409	0.0000195238152488858
Japanese11	0.00000572469843815766	0.0000253827053432484	0.0000794550000547435	0.0000468781296560301
Japanese12	0.000018887500822963	0.0000135423073696651	0.000129424864388588	0.0000862730403694819
Japanese13	0.0000175205844122038	0.000032294850853299	0.000331875986927012	0.000234671760869069
Japanese14	0.00000865818946344555	0.0000354450997438801	0.0000634835567431837	0.0000375517034595298
Japanese15	0.00000745331455491869	0.0000156115307240498	0.0000716356659943747	0.0000443272307472311
Japanese16	0.000014617776449712	0.0000388166565887654	0.000158417756835733	0.000097038940493557
Japanese18	0.00000897187299655317	0.0000251847400599006	0.0000378830225592061	0.0000267873421434576
Japanese19	0.0000426317072136082	0.00000807711788262445	0	0
Japanese20	0.0000370331066473502	0.00000556910959865557	0.0000486618341425209	0.0000337631845159428
Japanese21	0.0000212533563345322	0.0000317113499879122	0.000388993328690071	0.000275059820553077
Japanese23	0.0000167744383802321	0.0000601848163327986	0.000218287590879046	0.000125749040789085
Japanese24	0.000011984427704567	0.0000134592926314403	0	0
Japanese25	0.0000109438493274917	0.00000848094060673313	0.0000225087662498319	0.0000148854425879243
Japanese26	0.0000792663819893166	0.0000174206335347901	0	0
Japanese27	0.00000757435940526092	0.00002944294586248	0.000153487043660836	0.0000842136423577119
Japanese28	0.0000134551347574237	0.0000109679628377963	0.000295228076188078	0.000194298300361031
Japanese29	0.0000215409663379095	0.0000326016333477441	0	0
JPT1	0.0000507629851363605	0.0000165280773357246	0	0
JPT2	0.0000158682163931791	0.0000212543094824012	0.000426440608634743	0.000301539046138946
JPT3	0.0000228894160221183	0.00000866208467552698	0	0
JPT4	0.0000586643615245033	0.0000112546046515343	0.0000149349251554335	0.00000881225898786644
JPT5	0.00000571612673119524	0.0000281961102214656	0.0000432060696688224	0.0000241051422605293
JPT6	0.0000336029698930276	0.0000272334905473261	0	0
JPT7	0.0000875150747097848	0.000015587158229534	0	0
JPT8	0.0000498825262041663	0.00000516150564840755	0	0
JPT9	0.0000318545324250704	0.0000118528426116743	0	0
JPT10	0.00000986805751982847	0.0000140788018974561	0	0
JPT11	0.0000420319977743261	0.000101461602943779	0.000151504530207434	0.000107129880690159
JPT12	0.0000188714584851646	0.0000536078651973	0	0
JPT13	0.0000219243836502478	0.0000483019034286477	0	0
JPT14	0.0000197818691103971	0.00006278436298763	0.000200970893743098	0.000107387119464504
JPT15	0.0000825319502945665	0.000170179786976259	0.000165548940838886	0.000117060778685427
JPT16	0.0000541398885500779	0.0000486230244182252	0	0
JPT18	0.0000236480355625557	0.00000814035832707278	0	0
JPT19	0.0000112139657824313	0.0000289820922808544	0	0
JPT20	0.0000284317104585402	0.0000776908532899409	0.0000951233274714865	0.0000672623499041167
JPT21	0.0000346218453695173	0.00000652828302899746	0.000535712370921073	0.000378805850243814
JPT22	0.0000123410720049678	0.0000125602424061931	0.0000985991555189341	0.0000697201314867053
JPT23	0.00000855259557774988	0.0000144860541247055	0.00165051126976818	0.000984773725498202
JPT24	0.0000542181444534941	0.0000643247582934425	0.00101355831048561	0.000716693954472355
JPT25	0.0000133668538574781	0.0000197276096795959	0.000258736878186131	0.000182954601108451
JPT26	0.000251546913814842	0.0003853263958155	0.000340414536469283	0.000240709427151905
JPT27	0.000183539262597383	0.0000613927551096864	0	0
JPT28	0.0000387590494578749	0.00000510487025127658	0	0
JPT29	0.00005824119926464	0.0000102567017757986	0	0
JPT30	0.0000587481569572219	0.0000157048836177981	0.000225166902424224	0.000159217043602939
JPT31	0.0000867982640754789	0.000133013507086881	0.000988298707988101	0.00069883271825629
JPT32	0.0000794452948616863	0.0000150322462228182	0	0
JPT33	0.0000404898972936493	0.0000487500659039869	0.000759520071700907	0.000537061793147004
JPT34	0.0000304345313030424	0.0000889709914770337	0.000303181771383245	0.000145744601786937
JPT35	0.0000274148940739744	0.0000132033775762316	0	0
JPT36	0.00000903522770165955	0.0000307544386119283	0.0001507712140489	0.000100374786030026
JPT37	0.0000539736245316034	0.0000524324519301269	0.000960684780084249	0.000679306722580279
JPT38	0.000106408451712985	0.0000223152754151094	0	0
JPT39	0.0000881287847982561	0.0000132828447256511	0	0
JPT40	0.0000354403934627403	0.00000302252657652316	0	0
JPT41	0.0000214373879129898	0.000043764251355055	0.000174333057470974	0.00012327208712271
JPT42	0.0000355895390623708	0.0000748117171799426	0.000349597107292821	0.000247202485249955
JPT43	0.000010733441700742	0.0000420198306243055	0.0000415351784329256	0.0000256206297025524
JPT44	0.0000713634921589105	0.00000934700195613068	0	0
JPT45	0.000102394898772427	0.0000258532026611151	0	0
JPT46	0.0000382010958332316	0.000104521227431122	0.0000464457320697269	0.0000306352591395736
JPT47	0.0000658114970477824	0.00000649784438899941	0	0
JPT48	0.0000536004579459519	0.000048235260935274	0	0
JPT49	0.000126832603255984	0.0000327097229693992	0	0
JPT50	0.000108927132737896	0.0000363469005076931	0.000179735672863088	0.000112433954839614
JPT51	0.0000992360873710935	0.0000514665035804854	0.00153252714755663	0.00108366033838977
JPT52	0.000104482001290127	0.0000442661871688998	0	0
JPT53	0.00000865609163311798	0.000031328554588468	0.000116115170842435	0.0000711348091700565
JPT54	0.0000157556224700534	0.00000881967811110491	0.000133574268869969	0.0000944512713099901
JPT55	0.0000148713331886996	0.0000167937835918668	0.000293232766325534	0.000187035436369358
JPT56	0.0000545041393579665	0.00013188209953999	0.000442267140564553	0.000231761311709129
JPT57	0.000059904989289453	0.0000266599318092885	0	0
JPT58	0.0000116006105298918	0.0000209500263245483	0.0000544208057229843	0.0000384813207643579
JPT59	0.000132014082330705	0.0000412310493080571	0.00152540618813374	0.00107862505969329
JPT60	0.0000154644342823355	0.00000597194832037552	0.0000464981533558999	0.0000328791595506088
JPT61	0.000017110426826168	0.00000589525011278325	0.0000832929483613682	0.0000425072747892271
JPT62	0.0000625108339730638	0.000142291944686162	0.000103961211214126	0.0000636787371459312
JPT63	0.0000163621593283908	0.00000685290194996692	0.000108900123232118	0.0000741274665923103
JPT64	0.0000136224856536898	0.0000119189652998124	0.0000685676381101731	0.0000484846418776485
JPT65	0.0000358431438178073	0.0000109246073302723	0	0
JPT66	0.0000269354097011994	0.0000793300304812429	0.000091305507186442	0.0000645627432912102
JPT67	0.00000978592616348445	0.0000394498996858703	0.00018058577037951	0.000101297929945166
JPT68	0.0000922270101322568	0.000187630835944525	0.000130327014758253	0.0000839224977617749
JPT69	0.0000103061033499289	0.0000257070697413796	0.000131995998400997	0.0000918999196219657
JPT70	0.00010975339422924	0.0000330538164480441	0.000268228098849526	0.000189665907601276
JPT71	0.0000156476984671756	0.0000307897594757356	0.000217773280084828	0.000153988963109219
JPT72	0.0000568904955998719	0.00000893705177693352	0	0
JPT73	0.0000205011178805292	0.0000705862584834439	0.0000669289057999051	0.0000415261068792522
JPT74	0.0000366803232079491	0.00000628844188107401	0.0000170143933279001	0.00000886651108135803
JPT75	0.0000235256145097983	0.0000730918552198568	0.0000782242983271737	0.000055312931800704
JPT76	0.000011524454638754	0.000036488828017714	0.00017431519460573	0.00011001050446846
JPT77	0.0000102234906741077	0.0000418115987913124	0.0000266084681994415	0.0000162954017418118
JPT78	0.000020260978513156	0.0000595043383372054	0.000129706601708473	0.0000882882763215416
JPT79	0.000244208672650498	0.000376995043700988	0.000458473073399933	0.00032418941919253
JPT80	0.0000237476099014606	0.00000846478608406676	0.000119605634242669	0.0000764456283476714
JPT81	0.0000957088927440093	0.0000280718614758736	0	0
JPT82	0.0000113951332781057	0.0000322268765429409	0.000238689940718514	0.000139019631081283
JPT83	0.000010279112506937	0.0000398336110574052	0.000276371581846427	0.000132371138312815
JPT84	0.00000775291830542317	0.0000195502327704006	0.0000398044858638319	0.0000281460218759596
JPT85	0.0000817165434958865	0.000174364729426443	0.000547898788187811	0.000313744392789603
JPT86	0.0000119309129019893	0.0000296070840047488	0.0001884064106628	0.000122528864168709
JPT87	0.0000963253280062934	0.000195985642020733	0.000191318483002034	0.000101142407638711
JPT88	0.0000148439834761161	0.0000333064374212983	0	0
JPT89	0.0000409962658053321	0.0000831281441610912	0	0
JPT90	0.0000196894144086132	0.0000234458224464783	0.000294567133658783	0.000208290417724809
